,Procedure,Outcome,Features,Model,Rep,Fold,FPR,TPR,Thresholds
195,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.10865108651086511,0.3370288248337029,0.6606310977587572
196,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.10865108651086511,0.3392461197339246,0.6605577188677745
197,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.10947109471094711,0.3392461197339246,0.6603609156928599
198,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.10947109471094711,0.34146341463414637,0.6603501522264018
199,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.11275112751127511,0.34146341463414637,0.6594417970802157
200,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.11275112751127511,0.3436807095343681,0.6594178949844972
201,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.11357113571135712,0.3436807095343681,0.6592835346307532
202,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.11357113571135712,0.3458980044345898,0.6590863406455378
203,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.11398113981139811,0.3458980044345898,0.6590521243326213
204,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.11398113981139811,0.34811529933481156,0.6585426112063564
205,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.11521115211152111,0.34811529933481156,0.658075811414342
206,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.11521115211152111,0.35476718403547675,0.6559352016168626
207,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.11685116851168512,0.35476718403547675,0.6547457817742699
208,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.11685116851168512,0.35920177383592017,0.6537946677694033
209,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.11849118491184912,0.35920177383592017,0.6535700616540796
210,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.11849118491184912,0.36363636363636365,0.6529641484965306
211,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.11890118901189012,0.36363636363636365,0.652782306091501
212,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.11890118901189012,0.36585365853658536,0.6527111632111451
